Date,Symbol,Ticker,Open,High,Low,Close,Adj Close,Volume,Source,Source URL,Fetch Timestamp
2024-01-01,TCS,TCS.NS,3790.0,3832.0,3773.0,3811.10009765625,3501.880615234375,825907,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/TCS.NS?period1=1704067200&period2=1781136000&interval=1d&events=history&includeAdjustedClose=true,2026-06-10T16:52:56.607802+00:00
2024-01-02,TCS,TCS.NS,3811.10009765625,3811.10009765625,3767.25,3783.199951171875,3476.244384765625,1344068,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/TCS.NS?period1=1704067200&period2=1781136000&interval=1d&events=history&includeAdjustedClose=true,2026-06-10T16:52:56.607802+00:00
2024-01-03,TCS,TCS.NS,3767.0,3771.85009765625,3687.050048828125,3691.75,3392.215087890625,1803075,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/TCS.NS?period1=1704067200&period2=1781136000&interval=1d&events=history&includeAdjustedClose=true,2026-06-10T16:52:56.607802+00:00
2024-01-04,TCS,TCS.NS,3701.75,3719.0,3651.0,3666.800048828125,3369.288818359375,3598144,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/TCS.NS?period1=1704067200&period2=1781136000&interval=1d&events=history&includeAdjustedClose=true,2026-06-10T16:52:56.607802+00:00
2024-01-05,TCS,TCS.NS,3675.0,3747.75,3674.85009765625,3737.89990234375,3434.619873046875,1963127,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/TCS.NS?period1=1704067200&period2=1781136000&interval=1d&events=history&includeAdjustedClose=true,2026-06-10T16:52:56.607802+00:00
2024-01-08,TCS,TCS.NS,3737.89990234375,3739.75,3672.39990234375,3678.300048828125,3379.85595703125,1067805,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/TCS.NS?period1=1704067200&period2=1781136000&interval=1d&events=history&includeAdjustedClose=true,2026-06-10T16:52:56.607802+00:00
2024-01-09,TCS,TCS.NS,3709.949951171875,3752.35009765625,3682.75,3689.89990234375,3390.514404296875,1370944,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/TCS.NS?period1=1704067200&period2=1781136000&interval=1d&events=history&includeAdjustedClose=true,2026-06-10T16:52:56.607802+00:00
2024-01-10,TCS,TCS.NS,3690.0,3729.25,3688.0,3713.050048828125,3411.786376953125,1292227,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/TCS.NS?period1=1704067200&period2=1781136000&interval=1d&events=history&includeAdjustedClose=true,2026-06-10T16:52:56.607802+00:00
2024-01-11,TCS,TCS.NS,3724.0,3773.0,3707.0,3735.550048828125,3432.4609375,1777909,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/TCS.NS?period1=1704067200&period2=1781136000&interval=1d&events=history&includeAdjustedClose=true,2026-06-10T16:52:56.607802+00:00
2024-01-12,TCS,TCS.NS,3848.0,3905.25,3821.60009765625,3882.800048828125,3567.763427734375,6813450,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/TCS.NS?period1=1704067200&period2=1781136000&interval=1d&events=history&includeAdjustedClose=true,2026-06-10T16:52:56.607802+00:00
2024-01-15,TCS,TCS.NS,3960.0,3965.0,3885.0,3903.800048828125,3587.0595703125,2801505,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/TCS.NS?period1=1704067200&period2=1781136000&interval=1d&events=history&includeAdjustedClose=true,2026-06-10T16:52:56.607802+00:00
2024-01-16,TCS,TCS.NS,3899.0,3899.0,3855.550048828125,3861.300048828125,3548.007568359375,1432672,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/TCS.NS?period1=1704067200&period2=1781136000&interval=1d&events=history&includeAdjustedClose=true,2026-06-10T16:52:56.607802+00:00
2024-01-17,TCS,TCS.NS,3819.0,3909.949951171875,3812.550048828125,3884.60009765625,3569.417236328125,3458696,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/TCS.NS?period1=1704067200&period2=1781136000&interval=1d&events=history&includeAdjustedClose=true,2026-06-10T16:52:56.607802+00:00
