Date,Symbol,Ticker,Open,High,Low,Close,Adj Close,Price Adjustment Factor,Volume,Source,Source URL,Fetch Timestamp
2025-07-07,WIPRO,WIPRO.NS,270.04998779296875,270.54998779296875,267.29998779296875,267.75,255.97637939453125,0.9560275607638888,4849218,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/WIPRO.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-08,WIPRO,WIPRO.NS,267.79998779296875,270.29998779296875,267.3500061035156,269.6499938964844,257.7928161621094,0.9560275245586438,5519016,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/WIPRO.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-09,WIPRO,WIPRO.NS,268.0,269.3999938964844,264.8500061035156,267.79998779296875,256.024169921875,0.956027563824247,11564433,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/WIPRO.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-10,WIPRO,WIPRO.NS,267.54998779296875,267.54998779296875,263.1499938964844,265.04998779296875,253.3950958251953,0.956027570252608,6911031,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/WIPRO.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-11,WIPRO,WIPRO.NS,261.0,262.04998779296875,257.75,258.29998779296875,246.94190979003906,0.956027570500571,13109857,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/WIPRO.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-14,WIPRO,WIPRO.NS,258.29998779296875,259.54998779296875,251.64999389648438,254.25,243.07000732421875,0.9560275607638888,10388421,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/WIPRO.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-15,WIPRO,WIPRO.NS,254.0,259.8500061035156,252.8000030517578,257.3999938964844,246.0814971923828,0.9560275952894801,8750149,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/WIPRO.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-16,WIPRO,WIPRO.NS,257.3999938964844,264.0,256.04998779296875,262.79998779296875,251.24404907226562,0.9560276283962129,12179338,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/WIPRO.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-17,WIPRO,WIPRO.NS,263.8500061035156,264.3500061035156,258.0,260.6000061035156,249.1407928466797,0.9560275787089425,7484171,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/WIPRO.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-18,WIPRO,WIPRO.NS,268.6000061035156,271.8999938964844,265.6000061035156,266.95001220703125,255.21157836914062,0.9560275958002693,30319126,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/WIPRO.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-21,WIPRO,WIPRO.NS,266.95001220703125,267.1499938964844,259.20001220703125,260.3500061035156,248.9017791748047,0.9560275526778398,12190000,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/WIPRO.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-22,WIPRO,WIPRO.NS,261.70001220703125,262.1499938964844,258.75,259.70001220703125,248.28036499023438,0.9560275445513141,6724044,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/WIPRO.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-23,WIPRO,WIPRO.NS,260.25,261.75,258.1499938964844,261.3999938964844,249.9055938720703,0.9560275428737542,6510321,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/WIPRO.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-24,WIPRO,WIPRO.NS,262.0,263.3999938964844,260.25,261.8500061035156,250.33583068847656,0.9560275915728365,8139900,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/WIPRO.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-25,WIPRO,WIPRO.NS,261.79998779296875,262.04998779296875,256.04998779296875,259.20001220703125,247.8023681640625,0.9560276099297979,8427780,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/WIPRO.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-28,WIPRO,WIPRO.NS,254.0,254.0,249.0,250.0500030517578,243.75680541992188,0.9748322433312137,8998911,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/WIPRO.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-29,WIPRO,WIPRO.NS,249.1999969482422,252.6999969482422,247.25,251.8000030517578,245.46275329589844,0.9748322093762773,12923128,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/WIPRO.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-30,WIPRO,WIPRO.NS,251.4499969482422,252.5,249.1999969482422,250.1999969482422,243.90301513671875,0.9748322066813372,6057152,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/WIPRO.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
