Date,Symbol,Ticker,Open,High,Low,Close,Adj Close,Volume,Source,Source URL,Fetch Timestamp
2026-01-05,TCS,TCS.NS,3240.5,3247.0,3191.0,3216.10009765625,3116.4228515625,2341703,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/TCS.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-01-06,TCS,TCS.NS,3210.0,3263.199951171875,3205.0,3255.800048828125,3154.892578125,2912325,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/TCS.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-01-07,TCS,TCS.NS,3242.89990234375,3300.60009765625,3223.199951171875,3295.60009765625,3193.458984375,1989442,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/TCS.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-01-08,TCS,TCS.NS,3286.89990234375,3286.89990234375,3182.0,3203.89990234375,3104.600830078125,4159336,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/TCS.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-01-09,TCS,TCS.NS,3191.0,3229.699951171875,3191.0,3207.800048828125,3108.380126953125,1938673,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/TCS.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-01-12,TCS,TCS.NS,3203.0,3252.0,3174.300048828125,3239.60009765625,3139.19482421875,2228342,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/TCS.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-01-13,TCS,TCS.NS,3245.0,3280.0,3210.5,3268.0,3166.71435546875,5645341,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/TCS.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-01-14,TCS,TCS.NS,3260.0,3260.0,3183.0,3192.5,3093.554443359375,3539511,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/TCS.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-01-15,TCS,TCS.NS,3192.5,3192.5,3192.5,3192.5,3093.554443359375,0,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/TCS.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-01-16,TCS,TCS.NS,3219.39990234375,3221.89990234375,3171.0,3206.699951171875,3163.8017578125,4293470,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/TCS.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-01-19,TCS,TCS.NS,3188.0,3220.0,3152.10009765625,3163.60009765625,3121.278564453125,3387562,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/TCS.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-01-20,TCS,TCS.NS,3151.60009765625,3160.0,3091.10009765625,3102.300048828125,3060.798583984375,4499273,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/TCS.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-01-21,TCS,TCS.NS,3100.0,3138.5,3082.0,3122.60009765625,3080.826904296875,2015150,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/TCS.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
