Date,Symbol,Ticker,Open,High,Low,Close,Adj Close,Volume,Source,Source URL,Fetch Timestamp
2026-02-11,INFY,INFY.NS,1501.199951171875,1505.9000244140625,1469.0,1471.9000244140625,1440.7236328125,7934411,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-02-12,INFY,INFY.NS,1428.9000244140625,1435.699951171875,1380.5,1386.0,1356.64306640625,26048896,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-02-13,INFY,INFY.NS,1293.9000244140625,1377.300048828125,1281.5,1369.0999755859375,1340.1009521484375,45785709,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-02-16,INFY,INFY.NS,1373.699951171875,1376.0,1338.300048828125,1365.5999755859375,1336.6751708984375,14621891,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-02-17,INFY,INFY.NS,1370.0,1431.0,1367.0,1391.199951171875,1361.73291015625,25347684,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-02-18,INFY,INFY.NS,1390.9000244140625,1401.0,1345.300048828125,1373.699951171875,1344.603515625,20241373,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-02-19,INFY,INFY.NS,1385.0,1402.0,1363.199951171875,1370.5,1341.471435546875,14574228,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-02-20,INFY,INFY.NS,1359.199951171875,1365.0,1338.199951171875,1353.199951171875,1324.5377197265625,12633552,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-02-23,INFY,INFY.NS,1352.0,1352.0,1318.0,1327.5,1299.3822021484375,12887826,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-02-24,INFY,INFY.NS,1301.0,1303.5999755859375,1264.0999755859375,1275.5,1248.4835205078125,27839061,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
2026-02-25,INFY,INFY.NS,1286.199951171875,1323.5999755859375,1286.199951171875,1290.0999755859375,1262.7742919921875,16669618,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INFY.NS?period1=1767484800&period2=1783382400&interval=1d&events=history&includeAdjustedClose=true,2026-07-06T07:16:04.320632+00:00
