Date,Symbol,Ticker,Open,High,Low,Close,Adj Close,Volume,Source,Source URL,Fetch Timestamp
2024-01-01,RELIANCE,RELIANCE.NS,1290.2750244140625,1303.425048828125,1286.574951171875,1295.125,1279.69287109375,4030540,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?period1=1704067200&period2=1781136000&interval=1d&events=history&includeAdjustedClose=true,2026-06-10T16:52:56.607802+00:00
2024-01-02,RELIANCE,RELIANCE.NS,1292.5,1307.5,1286.5,1305.8499755859375,1290.2900390625,7448800,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?period1=1704067200&period2=1781136000&interval=1d&events=history&includeAdjustedClose=true,2026-06-10T16:52:56.607802+00:00
2024-01-03,RELIANCE,RELIANCE.NS,1305.0,1317.0,1288.5999755859375,1291.6500244140625,1276.25927734375,9037536,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?period1=1704067200&period2=1781136000&interval=1d&events=history&includeAdjustedClose=true,2026-06-10T16:52:56.607802+00:00
2024-01-04,RELIANCE,RELIANCE.NS,1294.0,1304.925048828125,1289.550048828125,1298.324951171875,1282.8546142578125,9612778,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?period1=1704067200&period2=1781136000&interval=1d&events=history&includeAdjustedClose=true,2026-06-10T16:52:56.607802+00:00
2024-01-05,RELIANCE,RELIANCE.NS,1301.449951171875,1309.925048828125,1299.0,1303.8499755859375,1288.3138427734375,8086406,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?period1=1704067200&period2=1781136000&interval=1d&events=history&includeAdjustedClose=true,2026-06-10T16:52:56.607802+00:00
2024-01-08,RELIANCE,RELIANCE.NS,1305.0,1315.9749755859375,1284.4749755859375,1293.675048828125,1278.2601318359375,7734652,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?period1=1704067200&period2=1781136000&interval=1d&events=history&includeAdjustedClose=true,2026-06-10T16:52:56.607802+00:00
2024-01-09,RELIANCE,RELIANCE.NS,1300.0,1303.4000244140625,1288.5999755859375,1290.25,1274.8759765625,5403074,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?period1=1704067200&period2=1781136000&interval=1d&events=history&includeAdjustedClose=true,2026-06-10T16:52:56.607802+00:00
2024-01-10,RELIANCE,RELIANCE.NS,1288.5,1329.5,1287.5250244140625,1325.050048828125,1309.2613525390625,11102740,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?period1=1704067200&period2=1781136000&interval=1d&events=history&includeAdjustedClose=true,2026-06-10T16:52:56.607802+00:00
2024-01-11,RELIANCE,RELIANCE.NS,1329.5,1362.5,1328.5,1359.9000244140625,1343.6961669921875,23725852,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?period1=1704067200&period2=1781136000&interval=1d&events=history&includeAdjustedClose=true,2026-06-10T16:52:56.607802+00:00
2024-01-12,RELIANCE,RELIANCE.NS,1359.9000244140625,1373.324951171875,1345.75,1370.7249755859375,1354.3919677734375,15012164,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?period1=1704067200&period2=1781136000&interval=1d&events=history&includeAdjustedClose=true,2026-06-10T16:52:56.607802+00:00
2024-01-15,RELIANCE,RELIANCE.NS,1375.0,1396.449951171875,1366.0,1394.125,1377.5133056640625,8610594,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?period1=1704067200&period2=1781136000&interval=1d&events=history&includeAdjustedClose=true,2026-06-10T16:52:56.607802+00:00
2024-01-16,RELIANCE,RELIANCE.NS,1389.9749755859375,1396.300048828125,1370.5,1374.625,1358.2454833984375,9069024,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?period1=1704067200&period2=1781136000&interval=1d&events=history&includeAdjustedClose=true,2026-06-10T16:52:56.607802+00:00
2024-01-17,RELIANCE,RELIANCE.NS,1359.5,1386.2750244140625,1355.0250244140625,1361.574951171875,1345.3509521484375,12197382,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?period1=1704067200&period2=1781136000&interval=1d&events=history&includeAdjustedClose=true,2026-06-10T16:52:56.607802+00:00
2024-01-18,RELIANCE,RELIANCE.NS,1351.4000244140625,1371.0,1351.25,1367.949951171875,1351.6500244140625,10279438,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?period1=1704067200&period2=1781136000&interval=1d&events=history&includeAdjustedClose=true,2026-06-10T16:52:56.607802+00:00
2024-01-19,RELIANCE,RELIANCE.NS,1376.0,1376.0,1359.0,1367.449951171875,1351.156005859375,10422704,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?period1=1704067200&period2=1781136000&interval=1d&events=history&includeAdjustedClose=true,2026-06-10T16:52:56.607802+00:00
2024-01-23,RELIANCE,RELIANCE.NS,1371.75,1371.75,1322.550048828125,1328.574951171875,1312.7442626953125,20055420,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?period1=1704067200&period2=1781136000&interval=1d&events=history&includeAdjustedClose=true,2026-06-10T16:52:56.607802+00:00
2024-01-24,RELIANCE,RELIANCE.NS,1335.2249755859375,1349.5,1323.925048828125,1343.875,1327.8619384765625,21919128,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?period1=1704067200&period2=1781136000&interval=1d&events=history&includeAdjustedClose=true,2026-06-10T16:52:56.607802+00:00
