Date,Symbol,Ticker,Open,High,Low,Close,Adj Close,Price Adjustment Factor,Volume,Source,Source URL,Fetch Timestamp
2025-07-07,SHRIRAMFIN,SHRIRAMFIN.NS,676.1500244140625,680.0,669.0,671.2999877929688,660.5178833007812,0.9839384705969744,1770086,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/SHRIRAMFIN.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-08,SHRIRAMFIN,SHRIRAMFIN.NS,672.0,677.4000244140625,667.2999877929688,668.9500122070312,658.2056274414062,0.9839384340091771,2820100,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/SHRIRAMFIN.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-09,SHRIRAMFIN,SHRIRAMFIN.NS,671.25,683.0,671.0,681.0499877929688,670.111328125,0.9839385362836333,3560120,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/SHRIRAMFIN.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-10,SHRIRAMFIN,SHRIRAMFIN.NS,684.0,687.3499755859375,671.0,671.75,660.960693359375,0.9839385089086342,3035156,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/SHRIRAMFIN.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-11,SHRIRAMFIN,SHRIRAMFIN.NS,676.0,676.7000122070312,662.4000244140625,668.25,660.466552734375,0.9883524919332211,4931083,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/SHRIRAMFIN.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-14,SHRIRAMFIN,SHRIRAMFIN.NS,670.0,672.9000244140625,662.5,669.75,661.9490966796875,0.9883525146393244,2832157,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/SHRIRAMFIN.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-15,SHRIRAMFIN,SHRIRAMFIN.NS,674.9000244140625,688.0,670.7000122070312,684.4500122070312,676.4778442382812,0.9883524467432713,3786182,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/SHRIRAMFIN.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-16,SHRIRAMFIN,SHRIRAMFIN.NS,674.0,674.0,654.5,668.3499755859375,660.5653686523438,0.9883524991128053,9358644,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/SHRIRAMFIN.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-17,SHRIRAMFIN,SHRIRAMFIN.NS,670.0,672.0,664.8499755859375,665.4500122070312,657.6991577148438,0.9883524617176263,2671888,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/SHRIRAMFIN.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-18,SHRIRAMFIN,SHRIRAMFIN.NS,670.0,670.5,644.5,645.5,637.9815673828125,0.9883525443575717,6570609,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/SHRIRAMFIN.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
