Date,Symbol,Ticker,Open,High,Low,Close,Adj Close,Price Adjustment Factor,Volume,Source,Source URL,Fetch Timestamp
2025-07-07,INDIGO,INDIGO.NS,5756.5,5792.0,5731.0,5748.0,5738.302734375,0.9983129322155533,385469,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INDIGO.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-08,INDIGO,INDIGO.NS,5749.5,5808.0,5739.5,5802.0,5792.2119140625,0.9983129807070837,512178,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INDIGO.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-09,INDIGO,INDIGO.NS,5815.0,5864.0,5791.0,5852.0,5842.12744140625,0.9983129599122095,1655274,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INDIGO.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-10,INDIGO,INDIGO.NS,5925.0,5936.0,5831.5,5840.0,5830.1474609375,0.9983129213934075,716153,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INDIGO.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-11,INDIGO,INDIGO.NS,5866.0,5939.0,5839.0,5917.5,5907.51708984375,0.9983129851869454,1332425,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INDIGO.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-14,INDIGO,INDIGO.NS,5917.0,5960.0,5887.5,5940.5,5930.47802734375,0.9983129412244339,979832,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INDIGO.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-15,INDIGO,INDIGO.NS,5950.0,5964.5,5907.5,5930.5,5920.4951171875,0.9983129781953461,787926,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INDIGO.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-16,INDIGO,INDIGO.NS,5919.5,5958.5,5865.5,5950.0,5939.9619140625,0.9983129267331933,842097,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INDIGO.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-17,INDIGO,INDIGO.NS,5931.0,5958.0,5770.0,5796.5,5786.72119140625,0.9983129804893038,1351389,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INDIGO.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-18,INDIGO,INDIGO.NS,5818.0,5869.0,5790.0,5861.0,5851.1123046875,0.998312967870244,789730,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/INDIGO.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
