Date,Symbol,Ticker,Open,High,Low,Close,Adj Close,Price Adjustment Factor,Volume,Source,Source URL,Fetch Timestamp
2025-07-07,HDFCLIFE,HDFCLIFE.NS,781.0499877929688,792.75,781.0499877929688,789.4500122070312,786.6463012695312,0.9964485263232035,2169992,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/HDFCLIFE.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-08,HDFCLIFE,HDFCLIFE.NS,785.0,796.5,783.0999755859375,794.1500244140625,791.32958984375,0.9964484864526781,5033587,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/HDFCLIFE.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-09,HDFCLIFE,HDFCLIFE.NS,792.0,797.9500122070312,784.0,786.2999877929688,783.5074462890625,0.9964485036916451,2165913,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/HDFCLIFE.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-10,HDFCLIFE,HDFCLIFE.NS,783.0,788.0,763.4000244140625,771.25,768.5109252929688,0.9964485255014182,2602721,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/HDFCLIFE.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-11,HDFCLIFE,HDFCLIFE.NS,765.0,777.4000244140625,756.8499755859375,759.0,756.304443359375,0.9964485419754612,3508424,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/HDFCLIFE.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-14,HDFCLIFE,HDFCLIFE.NS,755.2000122070312,767.4500122070312,753.0,764.75,762.0339965820312,0.9964485081164187,1794592,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/HDFCLIFE.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-15,HDFCLIFE,HDFCLIFE.NS,769.0,770.2999877929688,752.1500244140625,756.8499755859375,754.1620483398438,0.9964485336159087,2842400,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/HDFCLIFE.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-16,HDFCLIFE,HDFCLIFE.NS,765.0,776.9000244140625,754.7999877929688,755.9500122070312,753.2652587890625,0.9964485040351669,6273181,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/HDFCLIFE.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-17,HDFCLIFE,HDFCLIFE.NS,759.6500244140625,760.7000122070312,746.2999877929688,751.7999877929688,749.1300048828125,0.9964485462177322,4378210,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/HDFCLIFE.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-18,HDFCLIFE,HDFCLIFE.NS,755.0,757.0,736.4000244140625,739.5,736.8736572265625,0.9964484884740534,3450063,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/HDFCLIFE.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-21,HDFCLIFE,HDFCLIFE.NS,738.0,753.5,732.8499755859375,752.2999877929688,749.6282348632812,0.9964485538042801,2073697,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/HDFCLIFE.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-22,HDFCLIFE,HDFCLIFE.NS,752.0,768.5499877929688,751.5499877929688,763.2999877929688,760.589111328125,0.9964484783070912,4334529,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/HDFCLIFE.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-23,HDFCLIFE,HDFCLIFE.NS,765.0,768.2999877929688,758.0999755859375,762.5,759.7919921875,0.9964485143442623,1312711,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/HDFCLIFE.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-24,HDFCLIFE,HDFCLIFE.NS,762.0,766.3499755859375,756.0,757.2999877929688,754.6104736328125,0.9964485485230306,1258684,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/HDFCLIFE.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-25,HDFCLIFE,HDFCLIFE.NS,752.8499755859375,766.5,751.0999755859375,762.3499755859375,759.6425170898438,0.9964485359968526,1708286,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/HDFCLIFE.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-28,HDFCLIFE,HDFCLIFE.NS,762.0,769.7999877929688,756.5499877929688,761.2000122070312,758.4966430664062,0.9964485429620701,1509806,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/HDFCLIFE.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-29,HDFCLIFE,HDFCLIFE.NS,762.0,765.0,755.0999755859375,756.3499755859375,753.663818359375,0.9964485260616535,1129341,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/HDFCLIFE.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-30,HDFCLIFE,HDFCLIFE.NS,752.2999877929688,762.0,750.0,757.4500122070312,754.7599487304688,0.9964485267235995,2011152,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/HDFCLIFE.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
2025-07-31,HDFCLIFE,HDFCLIFE.NS,746.0,761.25,746.0,755.5,752.8168334960938,0.996448489074909,1783473,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/HDFCLIFE.NS?period1=1751760000&period2=1783382400&interval=1d&events=div%2Csplits%2Chistory&includeAdjustedClose=true,2026-07-06T07:37:23.266692+00:00
