Interval Start,Interval End,Interval Minutes,Symbol,Ticker,Open,High,Low,Close,Volume,Source,Source URL,Fetch Timestamp
2026-05-11T03:45:00+00:00,2026-05-11T04:15:00+00:00,30,ICICIBANK,ICICIBANK.NS,1258.699951171875,1262.300048828125,1253.9000244140625,1255.199951171875,1090468,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
2026-05-11T04:15:00+00:00,2026-05-11T04:45:00+00:00,30,ICICIBANK,ICICIBANK.NS,1255.0999755859375,1259.699951171875,1255.0999755859375,1258.199951171875,561138,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
2026-05-11T04:45:00+00:00,2026-05-11T05:15:00+00:00,30,ICICIBANK,ICICIBANK.NS,1258.199951171875,1261.5,1257.5999755859375,1260.5,537040,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
2026-05-11T05:15:00+00:00,2026-05-11T05:45:00+00:00,30,ICICIBANK,ICICIBANK.NS,1260.5,1268.0999755859375,1259.5999755859375,1267.699951171875,1612075,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
2026-05-11T05:45:00+00:00,2026-05-11T06:15:00+00:00,30,ICICIBANK,ICICIBANK.NS,1267.699951171875,1272.0,1266.4000244140625,1270.9000244140625,1386744,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
2026-05-11T06:15:00+00:00,2026-05-11T06:45:00+00:00,30,ICICIBANK,ICICIBANK.NS,1271.0,1273.5,1270.0,1271.0999755859375,1619201,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
2026-05-11T06:45:00+00:00,2026-05-11T07:15:00+00:00,30,ICICIBANK,ICICIBANK.NS,1271.0999755859375,1271.9000244140625,1267.0999755859375,1271.300048828125,1116799,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
2026-05-11T07:15:00+00:00,2026-05-11T07:45:00+00:00,30,ICICIBANK,ICICIBANK.NS,1271.4000244140625,1275.300048828125,1270.5,1275.300048828125,1817025,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
2026-05-11T07:45:00+00:00,2026-05-11T08:15:00+00:00,30,ICICIBANK,ICICIBANK.NS,1275.0,1275.5,1271.0,1273.9000244140625,1017890,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
2026-05-11T08:15:00+00:00,2026-05-11T08:45:00+00:00,30,ICICIBANK,ICICIBANK.NS,1274.0999755859375,1275.699951171875,1271.0,1271.699951171875,1546575,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
2026-05-11T08:45:00+00:00,2026-05-11T09:15:00+00:00,30,ICICIBANK,ICICIBANK.NS,1271.5,1273.5999755859375,1270.0,1270.0999755859375,1545100,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
2026-05-11T09:15:00+00:00,2026-05-11T09:45:00+00:00,30,ICICIBANK,ICICIBANK.NS,1270.0,1271.4000244140625,1264.199951171875,1265.5999755859375,2888599,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
2026-05-11T09:45:00+00:00,2026-05-11T10:15:00+00:00,30,ICICIBANK,ICICIBANK.NS,1266.199951171875,1267.699951171875,1265.199951171875,1267.5999755859375,1294982,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
2026-05-12T03:45:00+00:00,2026-05-12T04:15:00+00:00,30,ICICIBANK,ICICIBANK.NS,1256.0,1259.800048828125,1247.9000244140625,1248.199951171875,1349645,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
2026-05-12T04:15:00+00:00,2026-05-12T04:45:00+00:00,30,ICICIBANK,ICICIBANK.NS,1248.199951171875,1249.800048828125,1245.199951171875,1249.199951171875,947280,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
2026-05-12T04:45:00+00:00,2026-05-12T05:15:00+00:00,30,ICICIBANK,ICICIBANK.NS,1249.4000244140625,1250.800048828125,1244.300048828125,1246.699951171875,934097,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
2026-05-12T05:15:00+00:00,2026-05-12T05:45:00+00:00,30,ICICIBANK,ICICIBANK.NS,1246.5999755859375,1246.699951171875,1242.0,1244.199951171875,591579,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
2026-05-12T05:45:00+00:00,2026-05-12T06:15:00+00:00,30,ICICIBANK,ICICIBANK.NS,1244.199951171875,1245.5999755859375,1241.5999755859375,1244.5,861234,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
2026-05-12T06:15:00+00:00,2026-05-12T06:45:00+00:00,30,ICICIBANK,ICICIBANK.NS,1244.5,1245.5999755859375,1243.4000244140625,1244.5999755859375,522153,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
2026-05-12T06:45:00+00:00,2026-05-12T07:15:00+00:00,30,ICICIBANK,ICICIBANK.NS,1244.300048828125,1246.199951171875,1241.199951171875,1244.5999755859375,969447,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
2026-05-12T07:15:00+00:00,2026-05-12T07:45:00+00:00,30,ICICIBANK,ICICIBANK.NS,1244.5999755859375,1246.0999755859375,1243.4000244140625,1245.5999755859375,905218,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
2026-05-12T07:45:00+00:00,2026-05-12T08:15:00+00:00,30,ICICIBANK,ICICIBANK.NS,1245.5999755859375,1247.699951171875,1243.300048828125,1244.0,1547691,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
2026-05-12T08:15:00+00:00,2026-05-12T08:45:00+00:00,30,ICICIBANK,ICICIBANK.NS,1244.5,1245.9000244140625,1241.699951171875,1242.800048828125,1325048,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
2026-05-12T08:45:00+00:00,2026-05-12T09:15:00+00:00,30,ICICIBANK,ICICIBANK.NS,1243.0999755859375,1246.5999755859375,1242.0999755859375,1245.0999755859375,1785484,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
2026-05-12T09:15:00+00:00,2026-05-12T09:45:00+00:00,30,ICICIBANK,ICICIBANK.NS,1245.0,1248.0999755859375,1238.0999755859375,1239.0,6565002,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
2026-05-12T09:45:00+00:00,2026-05-12T10:15:00+00:00,30,ICICIBANK,ICICIBANK.NS,1239.0,1244.800048828125,1238.5999755859375,1244.4000244140625,1752622,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
2026-05-13T03:45:00+00:00,2026-05-13T04:15:00+00:00,30,ICICIBANK,ICICIBANK.NS,1240.9000244140625,1247.5,1227.199951171875,1232.800048828125,1661602,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
2026-05-13T04:15:00+00:00,2026-05-13T04:45:00+00:00,30,ICICIBANK,ICICIBANK.NS,1232.800048828125,1235.699951171875,1232.699951171875,1234.199951171875,892855,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
2026-05-13T04:45:00+00:00,2026-05-13T05:15:00+00:00,30,ICICIBANK,ICICIBANK.NS,1234.300048828125,1242.4000244140625,1234.199951171875,1242.0,1468343,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
2026-05-13T05:15:00+00:00,2026-05-13T05:45:00+00:00,30,ICICIBANK,ICICIBANK.NS,1242.0999755859375,1242.0999755859375,1234.300048828125,1239.300048828125,1068748,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
2026-05-13T05:45:00+00:00,2026-05-13T06:15:00+00:00,30,ICICIBANK,ICICIBANK.NS,1239.300048828125,1241.9000244140625,1236.9000244140625,1241.4000244140625,956261,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
2026-05-13T06:15:00+00:00,2026-05-13T06:45:00+00:00,30,ICICIBANK,ICICIBANK.NS,1241.5999755859375,1241.9000244140625,1238.5999755859375,1241.9000244140625,1169631,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
2026-05-13T06:45:00+00:00,2026-05-13T07:15:00+00:00,30,ICICIBANK,ICICIBANK.NS,1242.0,1245.0,1240.199951171875,1242.800048828125,1710674,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
2026-05-13T07:15:00+00:00,2026-05-13T07:45:00+00:00,30,ICICIBANK,ICICIBANK.NS,1242.5999755859375,1249.0,1242.0999755859375,1243.0,1851855,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
2026-05-13T07:45:00+00:00,2026-05-13T08:15:00+00:00,30,ICICIBANK,ICICIBANK.NS,1243.199951171875,1244.300048828125,1240.800048828125,1242.5999755859375,754875,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
2026-05-13T08:15:00+00:00,2026-05-13T08:45:00+00:00,30,ICICIBANK,ICICIBANK.NS,1242.5,1243.699951171875,1241.4000244140625,1242.5,985451,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
2026-05-13T08:45:00+00:00,2026-05-13T09:15:00+00:00,30,ICICIBANK,ICICIBANK.NS,1242.199951171875,1242.699951171875,1238.699951171875,1239.4000244140625,979360,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
2026-05-13T09:15:00+00:00,2026-05-13T09:45:00+00:00,30,ICICIBANK,ICICIBANK.NS,1239.5,1240.9000244140625,1234.0999755859375,1237.699951171875,2510152,Yahoo Finance automated fallback,https://query1.finance.yahoo.com/v8/finance/chart/ICICIBANK.NS?period1=1778238506&period2=1783336106&interval=30m&events=history&includePrePost=false,2026-07-06T11:08:26.544444+00:00
